ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1879780,Concluído,4,-,-,2025-08-12 08:44:51,12/08/2025 08:44,-,-,-,-,-,-,-
1879409,Em preenchimento,0,-,-,2025-08-11 16:49:50,11/08/2025 16:49,11/08/2025 16:54,-,0.0 dias,-,-,-,-
1879409,Concluído,4,atendimento@penetron.com.br,-,2025-08-11 16:54:45,11/08/2025 16:54,-,-,-,-,-,-,-
1879394,Em preenchimento,0,-,-,2025-08-11 16:44:10,11/08/2025 16:44,12/08/2025 07:29,-,0.62 dias,-,-,-,-
1879394,Concluído,4,atendimento@penetron.com.br,-,2025-08-12 07:29:56,12/08/2025 07:29,-,-,-,-,-,-,-
1879278,Em preenchimento,0,-,-,2025-08-11 16:01:21,11/08/2025 16:01,11/08/2025 16:14,-,0.01 dias,-,-,-,-
1879278,Concluído,4,atendimento@penetron.com.br,-,2025-08-11 16:14:32,11/08/2025 16:14,-,-,-,-,-,-,-
1879252,Em preenchimento,0,-,-,2025-08-11 15:50:31,11/08/2025 15:50,11/08/2025 15:50,-,0.0 dias,-,-,-,-
1879252,Aguardando Atendimento,1,-,-,2025-08-11 15:50:57,11/08/2025 15:50,11/08/2025 16:01,-,0.01 dias,-,-,-,-
1879252,Concluído,4,atendimento@penetron.com.br,-,2025-08-11 16:01:14,11/08/2025 16:01,-,-,-,-,-,-,-
1879140,Em preenchimento,0,-,-,2025-08-11 14:54:27,11/08/2025 14:54,11/08/2025 14:55,-,0.0 dias,-,-,-,-
1879140,Concluído,4,-,-,2025-08-11 14:55:27,11/08/2025 14:55,-,-,-,-,-,-,-
1878039,Em preenchimento,0,-,-,2025-08-11 12:25:40,11/08/2025 12:25,11/08/2025 12:27,-,0.0 dias,-,-,-,-
1878039,Concluído,4,-,-,2025-08-11 12:27:42,11/08/2025 12:27,-,-,-,-,-,-,-
1878022,Em preenchimento,0,-,-,2025-08-11 12:13:07,11/08/2025 12:13,11/08/2025 12:15,-,0.0 dias,-,-,-,-
1878022,Concluído,4,-,-,2025-08-11 12:15:02,11/08/2025 12:15,-,-,-,-,-,-,-
1877113,Em preenchimento,0,-,-,2025-08-11 10:39:18,11/08/2025 10:39,11/08/2025 14:03,-,0.14 dias,-,-,-,-
1877113,Concluído,4,atendimento@penetron.com.br,-,2025-08-11 14:03:16,11/08/2025 14:03,-,-,-,-,-,-,-
